text,inappropriate
queria saber cantar todas as músicas inglês que eu tenho no celular! c h a t e a d a 🥺,0
"@user carai, cumprir exigência de dragão não deve ser fácil!",1
@user os hormonios pulando...,1
@user gato pra caralho,1
"7 milhões Euros agora.
Coisa Pouca.
Entre RP, WC, RL, Podence é toda a formação do Sporting, em 1 ano já deve ter roubado mais de 50 milhões Euros.

O Sporting está SAQUE.

MAS A CS GOSTA SCP.

#Assalto515MILHOESNOS https://t.co/IZGq3HhotF",0
"Sou bv(aos 19 anos) e estou com muitas dúvidas sobre a minha sexualidade. Nunca senti atração por nenhum dos sexos , apesar de admirar ,mais há algum tempinho velho admirando demais uma garota e até cheguei a sonhar umas duas vezes com ela e a sensação era muito boa+++",0
to desde ontem tentando não chorar e surtar mas tá cada vez pior vo desativa p n fica tweetando bosta,0
@user @user @user @user ninguém fala assim em são paulo,0
pl ta taradão vai te tacar de remetente do jeito que ele sempre quis,1
@user @user @user @user e minha opinião é que eles fazem festa em premiação rs surtou pq? hm,0
@user diga-me tudo não esconda-me nada. 🙆🏼‍♀️,0
os cria vai piar aq em casa p ver vingadores 🤩,0
"smp com a bagaça no bolso, ligando pra porra nenhuma 🤑",1
porra que sono gostoso mano,1
eu sou muito chata porra,1
"@user @user já imagino até qm seja, é mtt fdp pqp",1
rt @user pago pra ver. #forarodrigomaia https://t.co/re5mgllybp,0
"fumo dois balão pra ficar tega, ela fuma pra me dar buceta🎶🚩",1
rt @user explanar intimidade é falta de maturidade.,0
hoje tive a experiência de que ser técnico  não  é  tão legal não em😂😂🤦🏻‍♂️🤦🏻‍♂️,0
"tô desde madrugada sem internet e o pessoal aqui já volta que tem oi tb

q odio",0
"rt @user vem com vontade, vem fude essa putinha 😈😍 https://t.co/1ns8qypugx",1
segundo kkkk,0
"não vou fazer porra nenhuma hj, vtnc",1
"@user eles falando de lucas a aranha sabd
https://t.co/t7xk3kyqrk",0
@user fdp olha o grupo corno desgraçado,1
"@user ana, guarde pipoca 🍿 para torcer pro cabuloso daqui a pouco!! 🦊",0
"fazer comida no forno é pura burrice,demora mil vezes mais do que fritando ou cozinhando na panela,gastando o dobro de gás,pqp pq minha mãe ainda insiste nisso",1
"O Erro dessas Mina é achar, q eu Belo corpo é tudo se ele te trocou e pq ele achou alguém q fizesse ele feliz ou então ele é só um Idiota msm",1
aprendi a fritar ovo porra brota,1
"uh... destruição, legal. https://t.co/h3jdaa2jgo",0
"@user foda o ser humano e sua síndrome de seguir as coisas só por seguir ao invés de fazer uma reflexão real sobre elas
mundão tá osso",1
to soft com meu pack pqp now unuted e gossip girl tudo pra mim #mpn #nowunited #uniters,1
"@user @user Contra fatos não há argumentos, Jair.

É assim que você está ficando conhecido na Europa. 

 https://t.co/4jyJCgbe6k",0
"Já a candidata Kamala Harris disse que financiará um programa de assistência médica que custará US$30 Trilhões sem aumentar os impostos da classe média. Questionada como faria isso ela respondeu: “Fazendo. Wall Street.”😂 Kamala é Ciro.😄
Primárias Dems=🍿
https://t.co/9hDsma8YrD",0
"comi p crl, pqp",1
"porra logo esse fds, frozen ????",1
"@user vá pedir à bênção dos seus camaradas, padre!!",0
@user @user nessa tu se f....eu. a maconha ta te deixando lesado. passa vergonha ai babaca.,1
@user manda tomar no cu 🤩,1
@user ata é feio mentir sabia..,0
A Dona do Pedaço: Vivi Guedes descobre segredo de Chiclete e o surpreende com decisão: ‘Não posso aceitar!’ https://t.co/ARW480lUs1 (Foto: Divulgação / Globo) https://t.co/bPeEn7JNT5,0
"@user oxe, na moral q a epic vai fazer jogar com skin randomica?",0
rt @user tem que juntar todo mundo e denunciar o tt desses divo aí fé,0
"eu me sinto extremamente incomodada, de tanto que eu ja fui deixada de lado por causa desse caralho",1
o chico buarque mais novo nosss senhora eu dava um trato nesse homem pqp,1
"rt @user ultimamente meu whatsapp é muito off,fico umas 3 horas offline quando ativo os dados nem 1 mensagem💔😹😹😹 nem aquele con…",0
@user sabes que tens boas amigas quando elas já usam o emoji do unicórnio associado a coisas quase tão lindas como tu 😍,0
@user caralho tu n cansa de ser bonita que saco,1
"tô chorando junto ,pqp #voleinosportv",1
lorene bota pra foder filha,1
"3 lições para a vida: 

1. Se ame, se valorize, se não fizer isso ninguém vai te valorizar;
2. Seja honesto contigo mesmo, é necessário aceitar as mudanças que a vida traz;
3. Seja grato até pelos momentos ruins, afinal são eles que te fazem mais forte;",0
@user @user Quando precisares cuidados públicos de saúde e estiver lá a tua querida gorda porque ela orgulha-se de ser gorda e linda e andam a usar todos os recursos para ela e tu tiveres um problema a serio e cagarem em ti depois fala-me 🤣,1
@user PUTA MERDA MAS QUE CARALHOS TA ACONTECENDO? EU FICO SEM INTERNET POR ALGUMAS HORAS E tem SMTown e comeback do U no meu aniversário? WHAT? SAIU LINEUP? SOCOROO EU TO PERDIDA,1
"rt @user pizza grande                   r$ 60,00
pizza média                    r$ 57,00

ô meu amigo vá se fuder",1
rt @user se você fala que o curso de alguém é fácil você é muito inteligente ou é muito burro,1
responda esse tweet com sua foto favorita da gabriela e com as #mpn #melim #ouvidizer,0
@user @user @user @user Estava a falar do Félix porque é um caso disto mesmo e o tweet inicial era sobre o Félix. Querias que fosse falar do quê? Do Ronaldo?,0
tenho amém,0
retiro tudo oq eu disse de bom do meu pai ontem 🤪👍,0
@user o pau mandado da namorada/duas voz,1
prometi que ia economizar por causa da vinda da lana. comprei uma calcinha de 80 reais!,0
eu mando mensagem fofa pros outros e depois fico com nojo de mim mesma kkkkkk,0
"@user @user maraisa, responde seu marido.kkk",0
rt @user mal de vagabundo é achar que só a mãe dele fez filho esperto!,1
rt @user como eu queria estar😈  https://t.co/udjl53jalu,0
@user @user @user mas é bonita....,0
💚💚💚 ai mano,0
"@user @user E o impeachment dos ministros do @user , senador? Sabemos que vc é aspone do criminosos Renan portanto qualquer coisa que vier de vc é malandragem. BATORÉ CANALHA",1
"@user justiça somente c lula livre??
seu cu ....seu arrombado",1
"aqui dando conselhos, falando q a pessoa tem q se deixar sentir as coisas, fzr acontecer e pa, logo eu, q quando parece q eu vou sentir algo por alguém, eu me afasto total e faço de tudo para acabar com esse sentimento 
Foda negah",0
"jm até mostra a bunda para jk, mas só na brotheragem mesmo",1
@user parabéns pr ela kkk milagrosa né,0
ele é pica,1
pau quebrando na alma,0
queria q tivesse continuação kkkkkkk,0
"@user só reclama, vai se fuder",1
auge do gay padrão é colocar um ator pornô no icon,1
@user desse jeito vamos ter que adiar o dia de tomar banho miga,0
o frio não ta pra brincadeira não pqp,1
rt @user pra enfiar no cu de quem acha mesmo que mulher tem que ser submissa https://t.co/sfr8z9v45c,1
"Os cursos Geologia ⚒ Biologia 🐍 e Eng.Florestal 🌳 se juntaram para fazer a *SEGUNDA EDIÇÃO* desse rock que foi selvagem com muita CERVEJA 🍻 CURTIÇÃO 💃🏻E SELVAGERIA 🌴🍁 

Fique ligado, mais informações em breve... #Selvageria

Sigam nosso insta https://t.co/jKiKsT13Sx https://t.co/h9F77yfwnx",0
"mulher em situação de rua dorme no lixo e é atropelada por caminhão, em vitória https://t.co/zpbu5qbgz8",0
que dor de cabeça jamais vista pqp,1
e encarando com cara de quem quer matar o indivíduo,1
"@user Pensando? Que mais esse filho da puta tá esperando pra ver que, o Lula foi preso por uma gang de criminosos neofascistas., para entregar na bandeira nossa soberania!!!",1
vai pra puta q pariu toxo vo pagar de doido tb nessa porra,1
"📺VÍDEO NOVO, TURMA!

FOTO DE BOA LACRADOR NÃO PERDOA

https://t.co/iGV4s2yKOS

✔Entenda por que a chorumesfera atacou com tanta truculência uma adolescente que apenas postou uma foto de uma viagem escolar!

(E compartilha pra tentar reverter o dano que causaram)",1
agora eu to empacada nessa merda pq essa filha da puta nao me responde kk foda-se nunca mais confio em ninguem,1
@user @user @user limeira puta roça,1
@user pode sim,0
caralho offgun aproveitem e levem minha alma pq o corpo já nem ta mais aqui,1
"@user que é a mesma coisa, pq vicia igual",0
5hrinhas ausente e tudo vai pra puta que pariu,1
@user esse tipo de cara literalmente sente ódio pelas mulheres. masculinidade frágil do caralho,1
rt @user agosto mes da visibilidade lesbica de dinheiro para uma lesbica pode ser essa aqui mesmo,0
"rt @user lá fora não existe amor
sincero como o meu amor",0
se fode ai babaca,1
"@user Esse cara é misógino e certamente sente tesão por outros homens. Conheço vários assim: cristão, casado, pai, sempre que tem oportunidade destila ódio contra mulheres e tem um grande tesão reprimido por homens.

Nem da ibope pra criatura, Patrícia, é mais um medíocre bolsonarista.",1
rt @user tem umas pessoas que não merece nem o meu aperto de mão... 🤝,0
"@user @user e você não serve nem pra lixo, inútil.",1
"minha mãe me largo sozinha aq no salão, pqp",1
"é uma intimidade tão boa, que me faz bem demais. e eu tô aqui chorando demais em saber que as coisas estão dando certo.",0
"maldito

faz parecer fácil",1
@user quem vai interpretar o queiroz?,0
"rt @user eu tenho de parar de estar de costas na praia, porque eu fico sempre morena nas costas e à frente pareço um pacote de l…",0
@user @user kkkkkkkkk fica putinho não,1
rt @user @user porra eu toda misteriosa c tt trancado e vc mandando eu liberar,0
caso vs não saibam!,0
@user kkklllkkk pior época melhor época,0
"cara minha mãe tem uma porra de mania de toda hora lançar um VEM CA MARCELY no maior tom de seriedade 

eu atendo já pensando em todas as merdas que fiz na minha vida (e nas que não fiz também) no fim quando chego eh so pra olhar uma coisa engraçadinha no facebook dela",1
"E eu tenho visto muitas oportunidades de Deus para que eu faça esse tipo de coisa. Minha igreja é muito aberta a isso ao nosso “ide”. Ela mesma faz uma assistência a um grupo de mulheres. Enfim, eu tenho muitos planos e estou muito feliz e grata por isso!",0
"ai pronto, depois de me matar de ódio essa porra desse gato dormiu em cima da minha perna, como eu faço pra me mexer agora sem acordar ele?",1
"tenho dó demais dessa menina, onde passa faz inimigo, e além de tudo acha que é bonito ser feia",1
hoje o tempo não tá bom pra andar de jet  que buceta hoje tô muito bolado drx mesmo,1
@user @user @user @user pleno 2019 vagabundo acha maneiro corrigir português na internet,1
acordei tao feia hj que eu to com vergonha das pessoas me verem,1
@user muito perfeita pqp,1
"[02/08/2019 13:44:45] rani: foto de rg
 [02/08/2019 13:44:58] Lia: Cpf
 [02/08/2019 13:45:08] rani: cpf nem tem foto
 [02/08/2019 13:45:21] Lia: Nem eu te perguntei se era foto de rg

o jeito que o lia me trata mal é diferente 😍😍",0
"sextou é dia de mercado, sacola, comida e  doce pro meu amô.
isso tudo é só uma fase, deus vai honrar
cadê esse alvará seu juiz??😭😭😭",0
"rt @user @user @user se não precisa ficar correndo atrás pq está chorando no twitter então
bem que ela queria né",0
rt @user mano a mina fuma maconha o dia inteiro pqp,1
"essa é a única promessa que não esqueço. não me orgulho disso, mas não pretendo mudar.",0
esse dia já pode acabar,0
rt @user marcelo caralho enfia o pastelao no cu,1
"quando estou bem psicologicamente, não to fisicamente, porra mermao tá brabao mesmo",1
deitado esperando o philipe augusto vir me buscar pra me levar pra paraisopeba https://t.co/pqr6g7dag0,0
@user @user as piadas secas também não são funny e fazem sucesso :p,0
@user pq a boca foi feita pra falar .#stfvergonhanacional,1
melhor trilha sonora pra esse vídeo eu desconheço,0
rt @user netflix q porra eh essa q vc fez com cdz,1
"Seguindo a lógica de alguns aí... Esse mural também deve ser considerado feio de doer... 
Não se enganem... Ignorância não é uma benção.",1
"@user nada mo, fico feliz que te proporcionei risadas
https://t.co/rrnaipbbj3",0
rt @user se você for pela ideia dos outros nunca vai ser feliz. https://t.co/cl3nyhgpk2,0
enfia a consideração no cu ana paula que saco,1
16x13 estou sem palavras,0
me sentido um pinto fora do galinheiro,0
"@user em casa, mainha q corta pra mim",0
rt @user era só um show desse na favela https://t.co/ro4m1sbxjr,0
"@user @user A atuação do STF há muito já ultrapassou todos os limites do absurdo.

O Supremo Tribunal Federal

- não pode legislar
- não pode agir em causa própria
- não pode interferir em outros poderes sempre que desejar

Ou seja, não pode fazer o que tem feito!

#STFVergonhaNacional",0
"ano que vem meu saopaulo estará de volta na libertadores
 #bbdebate",0
como pode ser tao atoa,0
pqp eu menti falando q ia sair com a família e do nd ele me manda que vai numa festa tal. e é a mesma que eu vou crl,1
puta dor nas costa mermao,1
"@user petista odeia mulher bomita, inteligente e honesta.
se for rica então, essas jornalistas  invejosas do pt se descabelam",1
você sente falta de alguém? — sinto https://t.co/n437hneksi,0
mano fiquei horas pra achar a porra do bicho mds do céu meu sogro que achou kkkkkkkkkkkkkkkkk,1
as vzs eu olho pra trás e penso graças a deus que passou,0
toda vez q vou tossir eu choro puta merda que dor,1
"que capa fulera, deveria ter colocado a imagem dela na prancha
o disco eu gostei",0
poxa acho q me esqueceram p almoço pqp,1
@user aqueles feio bonito né kjkkkkkk tu um amor mesmo ❤️,1
"estou colocando os capítulos de #bomsucesso em dia e chorando, que novelão da porra. grazi eu te vereno",1
@user @user  olha eleee,0
rt @user @user @user kkkkkkkkkkkkkkkkkkkkk vai p caralho os dois,1
"rt @user a voz dessa mulher é perfeita, meu deus

#ourmaknaeseohyun
 https://t.co/wmh31tj4xe",0
"onde vc estaria se fizesse tudo q tem vontade de fazer ?

eu: preso 😂😂",0
não to entendendo merda alguma desses limites de funçes reais,1
que lindo vestidooo,0
"o jeito que o nordestino pronuncia o t
o jeito que todo o resto só fala merda",1
"rt @user eu só queria um pouquinho de atenção, carinho,um chocolatinho e ouvir um "" você é meu nenem""",0
@user carai spfc sem limites mlk,1
"@user @user Não fale pelo povo nordestino. Sou maranhense, moro no Maranhão e não me importei nem um pouco. Sai da bolha, otário. Eu queria mesmo era dar um abraço e agradecer ao meu Presidente pelo que tem feito. Ah! E detesto maconha!",1
rt @user transar podendo fazer barulho a vontade é outro nível,1
"a sm quer tirar a empresa da beira do abismo explorando mais ainda os seus grupos, primeiro de tudo não devemos jogar hate em cima de grupo nenhum e sim reclamar em cima da empresa que é uma merda e nem sabe administrar direito os grupos

#SM_보이그룹론칭_취소해",1
@user sabe que se ficar feio vou zoar né kkkkkkkkk,1
"será, que você sabe que tenho segundas intenções? — mas eu nem sei quem é você, imagina sua intenções https://t.co/ashapcsnrj",0
"Gleisi Hoffmann, diz que o PT pretende lançar um ""plano de emergência"" pra tirar o país da crise. 

Eu conto ou vocês contam ? kkkkkkkkkkkkkkkkkkkkkkkkk",0
"rt @user @user putz, e sex tape não dá pra gravar todo dia...",1
@user @user ahahahahahaha... e se ele não gostar do resultado vai exonerar quem? isso é um quadro do zorra total,1
"@user @user o oxigênio que você respira bem sai do seu cu, né?",1
@user @user @user @user @user @user @user eita porra!!!🤤🤤🤤😈😍😍,1
"o grupo manas 🌻💛 é o melhor do mundo, q q isso irmao",0
rt @user eu dei rt nisto mas na verdade sp fui gorda sou mm sincera https://t.co/enuxaeeuhe,0
queria comer alguma coisa gostosa.,1
@user @user kkkkkkkk eu aposto nisso tbm mano,0
