text,inappropriate
@user bandido dissimulado. esse sérgio moro é uma espécie de mal caráter com ditadura e pitadas de atraso.,1
prometi que ia economizar por causa da vinda da lana. comprei uma calcinha de 80 reais!,0
nenê fica de 4 que o pai te taca a vara🎼💃,1
"ja passou um ano??  ahh foi tão rápido, tão rápido como eu me apaixonei por vocês, amor a primeira vista, amor por essas princesinhas que roubaram meu coração! Eu amo vocês demais e quero passar mais 1000 anos com vocês, minhas vidas! 🌿💕💨~ ^__^ 

           [#1YearWithNATURE] https://t.co/oJU6sjEPbb",0
@user se fizer bem feito eles entregam até a mãe.,0
"rt @user #qualopapo podia ser domingo agora, sem neurose maior ansiedade rs",0
parece legenda pra cego surdo e mudo,1
rt @user sabe mentir cara a cara kkk se precisar até chora https://t.co/nuqyzcsrr8,1
Bom da minha mãe e que ela que contar as coisas pro meu pai pra ele brigar comigo sendo que qualquer coisa que eu faça que eu falo que meu pai deixou ela fala “ELE NUNCA ESTEVE PRESENTE ENTÃO EU QUE MANDO” QUE IRONIA NÃO?????,0
acabou de publicar uma foto em macaé https://t.co/zdng99ytv6,0
@user eu vou passar o dia inteiro ouvindo as conversas inteligentes de vocês sim,0
"Gente parece mt alguém q eu conheço e minha cara fica assim msm igual a dessa mina ai, mano exxxxxxquece, mt bom ser pega de surpresa assim kkkkkk 😍 https://t.co/dWf2NOOjCY",0
"@user Só fala isso porque ele não foi pro Flamengo, Mauro. Teu clubismo te cega as vezes. O cara é o maior campeão da história, entre jogadores de futebol, ele tem mais títulos que Pelé e ainda é o melhor lateral direito do mundo.",1
"@user A proibição da maconha só favorece o crime organizado q mantém o monopólio do mercado e seu financiamento, muitos países civilizados e desenvolvidos já legalizaram, por aqui temos governantes hipócritas e demagogos q são contra a legalização e automaticamente favorecem o tráfico!",1
meu deus??,0
"@user @user realmente eu fico me sentindo um lixo vendo os dois meninos mais bonitos do mundo esfregando a bochecha um no outro, é demais pra mim 😭😭😭",0
"Para algumas investigações recurso infinito e velocidade. Para outras....
5 meses após a prisão dos assassinos os celulares ainda não tiveram informações extraídas.
Polícia Civil e MP não podem depender de favor de empresa privada para investigar.   
https://t.co/YemPcovwwl",0
"@user tá com o cool na mão né? não tenhais medo, amigo! a pf está vindo",1
@user pode sim,0
obrigado @user por contratar um grande jogador! @user,0
"@user duvivier kkkkk ninguém conhece vc, trouxa PTralha 👉🏼💩! Os  ""Paraíbas"" e o Brasil amam o Mito @user É o fim do PT e da boquinha do tal duvivier @user @user @user @user RT @user @user Baiano é inteligente 🧠👍🏼 https://t.co/gPmzt3xvJw",1
mas se eu deixar o twitter vou ter q ficar no instagram e o instagram eh o cúmulo ou seja : vou me mata,0
"de novo puxa saco, esse fato não  foi no pará, nós não temos nada haver com isso! #balancogeralpa",1
rt @user da pra acreditar que um tweet podia nos unir????eu sou mt grata por ter te conhecido https://t.co/nxsfvoyms6,0
as vzs eu olho pra trás e penso graças a deus que passou,0
"rt @user deus olhou pra mim e falou, sem bunda, sem peito, sem beleza, sem nada, apenas fica aí no mundo vivendo https://t.co/csli…",0
"No próximo sábado, dia 03/08 o jazz e o blues tomarão conta novamente da charmosa Praça Clarimundo Carneiro, com a realização do Fundinho Festival. O evento, apoiado pela Prefeitura, faz parte das comemorações especiais pelo aniversário de 131 anos de Uberlândia.",0
"@user @user tem esquerdista que não pode ver uma vergonha que já quer passar, né? 🤣
https://t.co/3qdjpi3rt5",1
"vamo c calma mo

nosso filho vai usa nike ou adidas",0
"rt @user ultimamente meu whatsapp é muito off,fico umas 3 horas offline quando ativo os dados nem 1 mensagem💔😹😹😹 nem aquele con…",0
"rt @user so preciso do meu silicone, bichectomia e rinoplastia o resto juro q corro atrás",0
"a menina só escolheu o teló pq ficou com pena, tenho ctz kkkk",0
reconhecer o próprio erro é coisa de gente grande https://t.co/0xgrbetady,0
doida pra chegar em casa rs,0
"@user @user com certeza eu to, qm n queria ganhar milhões chutando bola?",0
"Vocês são incríveis! O que fazemos quando atingimos a meta?? Isso mesmo, dobramos a meta!!!

DOIS MIL comentários nesse Tweet com as tags! Chamem seus amigos para votarem também!!!

 #MPN #NowUnited #Uniters",0
rt @user paulão vai vim cedo desse jeito paulinha na fab https://t.co/ucotneppgj,0
@user vo nada não faz eu duvidar da minha capacidade kjjkkkkkkkkkkk,0
"Hipocrisia é uma merda ya, aqui falam e defendem certas coisas de forma a parecerem exemplares, na prática fazem completamente o oposto do que falam e defendem aqui, não sei como é que conseguem mas aprecio a capacidade de representação",1
@user @user  olha eleee,0
@user infelizmente,0
"@user @user Fala mais!
Vc é só mais um esquerdopata fissurado no fracasso e um invejoso contumaz do sucesso alheio.
Vc, assim como todo esquerdopata é um incompetente fracassado que acha sempre q as pessoas de sucesso lhe devem alguma coisa. a única moral q vc  reconhece, é  a que te serve.",1
"rt @user eu só queria casar com o gilbert blythe mas eu nao posso porque ele não existe 
 https://t.co/nhw8jxsim5",0
qnd eu vou p vsl kkkk @user @user,0
"eu: passando mal

alguem: vai no hospital

eu: já to melhor 🤫😅😅",0
se alguém me contasse que a Sheherazade preocupada com o conforto emocional de bandido é a mulher que ficou famosa porque acha compreensível amarrar bandido no poste eu não acreditaria,1
se eu nao passar na faculdade vou tirar carta e virar uber pronto ja decidi,0
"rt @user meta: trezentos comentários 

• cinco cores 
• cinco animais 
• cinco profissões 
• cinco nomes 
• cinco esportes

paulin…",0
do nada assim me bate um tesao,1
o que dizer pra quem tem medo do hacker russo e entrega gratuitamente seus dados para o google e o facebook?,0
@user so nao ouvir hahahahahahaah,0
@user merece muito 💝,0
"poste uma foto de vc e 3 bias seus e deixe seus mutuals decidirem com quem eles shippam mais vc

to com vergonha mas nao deixem flopar 😔😭🥺😔😳🤪😻😎😙😜😌🤣✈️😜😜🤣😻🤢🧐🤪😙😔😳😔🍉😭🥺😳🤢🤪❣️👉🏼✈️🤪 https://t.co/Oeizj9x2Ar",0
@user é a lavanderia de mensagens privadas: o stf esquentando produto de roubo pra dar um ar de legalidade.,0
"@user noooo mano kkkkkkk eu sou muito burro, to bolado",0
"o grupo manas 🌻💛 é o melhor do mundo, q q isso irmao",0
"melhor notícia de hoje foi que exo-sc ganhou seu primeiro win mesmo com toda a tentativa falha de boicote da parte de ""fã""... é o que eu digo acima do exo só o exo os refescos são ótimos kkk
 https://t.co/ctDdvkN0lj",0
"@user Isso.  Me engana que eu gosto. Enquanto v. Exa mente, na primeira metade do ano, o lucro líquido do Bradesco foi de R$ 12,700 bilhões, elevação de 23,7% em relação ao mesmo período do ano passado, de R$ 10,263 bilhões.  Um pouco maus que seus três concorrentes...",0
"hoje é dia da nossa preciosa, maravilhosa e incrivelmente talentosa maknae 🎉🎂 feliz aniversário meu amor que todos os seus sonhos se realizem! por existir e nos abençoar com a sua voz incrível e com o seu sorriso contagiante, obrigada ❤ EU TE AMO D+ 😍 #HappyYEONJUNGDay https://t.co/8KkPc33WT8",0
"de: eu
para: saúde mental",0
"@user @user @user Curioso, pq isso cai como uma luva para a doceira plagiadora que por conta do fracasso ta com medo de lançar o 5° album kkkkk https://t.co/dCXkfRwddx",1
rt @user @user nao sobrou nenhum copinho ai nao? #mpn #luansantana #luanetes #luansantanashow,0
olha sem condições,0
rt @user pergunto-me se alguém vai gostar de mim ao ponto de fazer isto https://t.co/kevxzuutcy,0
minha nossa e não é que eu chorei msm lendo isso,0
"@user as pessoas não leem o manual do videok7, acha que vão ler e entender o manual de um carro? Não me surpreenderia se na maioria das vezes o problema que causou o acidente é de quem está dentro do carro. 

e concordo com menos gente usando carros!",1
@user amigo é tipo um cigarro eletrônico,0
"o nosso amor era pra ser pra sempre, você sabe disso... aonde foi que a gente errou, me diz onde foi que quebrou e se ainda tá na garantia...",0
"sextou é dia de mercado, sacola, comida e  doce pro meu amô.
isso tudo é só uma fase, deus vai honrar
cadê esse alvará seu juiz??😭😭😭",0
"pprt, parem de se preocupar com status, viva a vida, dps que morre fica tudo pra trás",0
@user @user gente essa coreo já mostra o poder que o seventeen tem,0
"@user @user @user Sabia que ia chegar até aí.
É avisado antes sobre o conteudo, bowie. Tem tarja de idade.
Não é como se exibissem pornô pra criança sem aviso.",1
"@user petista odeia mulher bomita, inteligente e honesta.
se for rica então, essas jornalistas  invejosas do pt se descabelam",1
"um ser completamente de luz

o josh é um verdadeiro anjo, eu fico tão orgulhosa de ver o quanto ele supera todos os dia os seus medos, definitivamente ele é uma das minhas maiores inspirações 

o josh também é twenty one pilots, e merece muito mais reconhecimento e amor https://t.co/IWsoztIwUl",0
só 2? imaginem a drena q era ir com um grupo de amigos fdsss,0
@user tu tinhas um glow diferente,0
@user @user as piadas secas também não são funny e fazem sucesso :p,0
ok agora tô votando certo nos dois apps,0
GRANDE MITADA - Bolsonaro desaparelha Comissão de Mortos e Desaparecidos e coloca para fora o petista Paulo Pimenta do órgão – Noticia Brasil Online https://t.co/ScipCB5Wm3 via @user NBO04169435,0
"@user reinaldo existem cópias, de uma forma ou de outra o brasil vai saber de tudo #vasamoro #vasajato",0
meu deis gagaaa eu te amooi,0
"@user @user se fumar, não tuíte kkkkkkkkk toma trouxa",0
rt @user @user marrinha de parar mercado kkkkkkkkkk,0
francischini: prova obtida por hackers não pode servir para libertar lula https://t.co/0cgi2qtncl,0
"Ninguém está de bem com a vida. Todos nós temos jardins secretos e plantações infrutíferas. Demonstramos um estado de felicidade, porque a felicidade é um ideal que o animal moderno inventou para suportar o peso da sua própria existência.",0
"rt @user mariana mandou um vídeo pra gente chorando com enrolados por causa da tpm, tudo certo, tudo normal 👍👍👍👍",0
rt @user vou postar aqui pq na última foto do instagram eu tô com a mesma blusa https://t.co/yhzb6zrl7l,0
"rt @user mds
soo meu filho, tadinho https://t.co/eqpws44ntg",0
eu já passei por muita coisa mas acho que a mais aterrorizante foi a faculdade de filosofia,0
com esses tweets eu confirmei q brasileiros sao bem mais daora mesmo pq com certeza a maioria nao seria grosso igual esses e sairiam varias amizades,0
"@user Não existe corpo perfeito, quem definiu que isso é bonito? Você é bonita do seu jeito e isso basta.
Outra coisa é você querer ser assim.",0
"por sempre digo que para saber o que de fato tá acontecendo, tem de passar pela timeline do @user 

Olha isso Stan que você vem falando desde 2013

https://t.co/p4W9pYnaVO",0
"meu sonho é te ver pelado na minha frente...ou atrás...melhor ainda...hihi — mano kkkkkkk 
que sonho mixuruca https://t.co/dvqciy3odk",1
você é o motivo de todos os meus sorrisos que aparecem do nada.,0
"a sensação de pegar o violão e tocar alguns acordes e sair perfeitamente é tão incrível, nem consigo descrever",0
rt @user eu marcando role visto que esse mês não tenho 50 centavos https://t.co/vbyvl1m4hm,0
@user pesadelo de criança até hj,0
quando ta tocando minha música favorita na festa e algum rapaz tenta chegar em mim bem nessa hora https://t.co/g2nficbhin,0
@user amém!,0
"@user Paulo, como eu AMO seus livros... Comecei com onze minutos, em seguida o alquimista, me sinto tentada a partir pra na margem do rio Piedra eu sentei e chorei... Você é meu escritor brasileiro favorito 🥰🥰🥰♥️♥️♥️",0
"Não é preciso ser religioso para ter respeito pela morte do outro. Ainda que com ele tenhamos diferenças, é uma questão humanitária. Respeitar o luto dos que sofrem é expressão de nossa dignidade. Se não gostava do que morreu, dedique-lhe o silêncio.",0
"@user @user Aconteceu isso com um amigo, só q o v-bucks não descontou da conta dele e depois q ele tentou o jogo tava pedindo 29,50 pra mandar o passe",0
tem coisa que eu prefiro n acreditar que seja verdade....,0
"rt @user @user geral magrelo , só feiao na foto ... mas o incrível é que a tropa já fazia sucesso 😁",1
"@user vá pedir à bênção dos seus camaradas, padre!!",0
to desde ontem tentando não chorar e surtar mas tá cada vez pior vo desativa p n fica tweetando bosta,0
vontade de sentar em posição fetal e chorar,0
@user infelizmente é a nossa realidade,0
"@user @user Vc anda muito ourinho @user parece que q a brincadeira de comer o Bebê ensinou vc, ou nao neh, cria vergonha na Cara e para de querer aparecer, já perdeu a Moral que tinha e anda procurando o que Mídia ??? Cria vergonha irmão, vai procurar o que fazer !!!",1
á pessoas q n valem mesmo nada !! 😂,1
mano eu to tão cansada,0
"@user #STFVergonhaNacional 
COMO PODE UM PAÍS TER UMA CORTE DESSA SÓ SENDO MESMO INDICAÇÃO DO PT ,PSDB,MDB É ISSO QUE DÁ COLOCAR ESSA GENTALHA GENTALHA NO PODER.",1
rt @user então pensando em abrir uma live lá no camera prive pra conhecer mais sobre a plataforma... topam?,0
"rt @user onde jesus passa, tem que haver transformação!",0
bora capitão!!!!!,0
rt @user @user @user @user meus parabéns vocês merecem tudo dê bom espero que viva a vida de vocês longe desse jo…,0
só evento bom na cdd final de semana,0
"é uma intimidade tão boa, que me faz bem demais. e eu tô aqui chorando demais em saber que as coisas estão dando certo.",0
@user sabe que se ficar feio vou zoar né kkkkkkkkk,1
rt @user tenho q voltar pra comprar esse roupa kkk https://t.co/rgdnna4a9q,0
"@user se já amei ontem, imagina o novo.",0
@user podre que nem todos os outros androids,1
"@user fefito e edgar devem ter tido ""sweet dreams"" noite passada...",0
@user @user É revoltante o povo ter que ser oprimida pelo um Judiciário que só defende a corrupção .. não podemos deixar esse defensor de organização criminosa calar a verdades de uma nação ....,0
"@user não me descia por nada, mas ontem tomei pq esqueci de colocar, ficou top",0
@user @user @user @user @user @user @user @user @user @user @user @user @user Não se meta nas intimidades dos outros.😂😂😂😂😂,0
"@user ""manda nude da alma""",0
rt @user vo fala nada     vo debochar so,0
"• 1/1 dribles bem-sucedidos
• 2 grandes chances perdidas
• 7/14 duelos vencidos
• 2 faltas cometidas - 1 cartão amarelo
• 1 falta sofrida
• 2 cortes
• 1/2 desarmes concluídos",0
